id	filename	md5	size	state
001377a7-6d5a-4c4c-a214-a7036df38020	001377a7-6d5a-4c4c-a214-a7036df38020/XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_C02_1051174.grch38.seg.v2.txt	014c25a452ecafce8b381c79d896d3de	28198	validated
00237261-776c-4a9e-a76e-bff568a72573	00237261-776c-4a9e-a76e-bff568a72573/YOWIE_p_TCGA_b71and106_N_GenomeWideSNP_6_D09_763994.grch38.seg.v2.txt	edffaf96e0aed88e9fe7dc0c876bbb18	34009	validated
0110f10c-2d4c-49a7-a129-e9ad1673a1e6	0110f10c-2d4c-49a7-a129-e9ad1673a1e6/COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_C06_955604.grch38.seg.v2.txt	ab4b7f1eac7d9b35df632d10a34a1b31	25834	validated
017edd41-2b0d-423f-9baf-34cad8102178	017edd41-2b0d-423f-9baf-34cad8102178/PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_B06_844788.grch38.seg.v2.txt	cdf4f9a442a909ced8efdbda3036c0b8	26430	validated
0273f31f-6a06-4824-a545-eab119d905be	0273f31f-6a06-4824-a545-eab119d905be/INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_B11_1377696.grch38.seg.v2.txt	61345cec370d3067c34543e07ae79602	28875	validated
03320450-4fe6-4f92-943a-d71aecf43de4	03320450-4fe6-4f92-943a-d71aecf43de4/TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_B01_1270988.grch38.seg.v2.txt	81c34189e72c69ce91b636751ba4ec7a	23608	validated
03327c94-940f-428b-a9d7-82bde504a941	03327c94-940f-428b-a9d7-82bde504a941/TURBO_p_TCGA_244_246_247_N_GenomeWideSNP_6_A11_1271084.grch38.seg.v2.txt	93e588f5157e5ac42b04182de5a7a229	35979	validated
0380a4e6-718e-4068-97e8-93c281dcebdb	0380a4e6-718e-4068-97e8-93c281dcebdb/CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B08_1537086.grch38.seg.v2.txt	11e9833ba8e2538cede19d1153f32fa8	43370	validated
04209f6d-2f41-4549-b29b-d3f196b313dd	04209f6d-2f41-4549-b29b-d3f196b313dd/DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_C08_1464742.grch38.seg.v2.txt	c2273b97a230a1594546a8569b934121	27460	validated
04660ec5-f84b-4f5a-9e9f-b5a731ee3b49	04660ec5-f84b-4f5a-9e9f-b5a731ee3b49/CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_H10_1537116.grch38.seg.v2.txt	f867a3c936119ff9fde0ded444c7e5e7	30327	validated
047ea975-6203-4651-be49-350bc5afe61a	047ea975-6203-4651-be49-350bc5afe61a/DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_C12_1464692.grch38.seg.v2.txt	c0d0b396b2dab2c347f015ab56ae0aa6	21969	validated
04f27c99-badf-4f97-94fb-615b493d14e8	04f27c99-badf-4f97-94fb-615b493d14e8/SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_E01_1364866.grch38.seg.v2.txt	2bc5fa262d1808ac49eb9f9ad3c4216b	35424	validated
054a67af-0a2b-4522-9ebf-0a1590073763	054a67af-0a2b-4522-9ebf-0a1590073763/PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_D10_1306676.grch38.seg.v2.txt	125bcedb1718c97fe537ab97a818a60a	49017	validated
05f86b92-dca9-4fa7-8a86-a360b0dbcf03	05f86b92-dca9-4fa7-8a86-a360b0dbcf03/COMMY_p_TCGA_194_198_SNP_N_GenomeWideSNP_6_A10_955640.grch38.seg.v2.txt	c541f7fcb0502a2bd680168821cea0af	12017	validated
065c794a-2063-4bf5-9d18-cb95593534a3	065c794a-2063-4bf5-9d18-cb95593534a3/CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_B09_1537104.grch38.seg.v2.txt	d8ccad591be7bf11d746ce4c3597b3ed	88004	validated
0666b1d5-75bf-4f7d-ab20-f41f4e8e0982	0666b1d5-75bf-4f7d-ab20-f41f4e8e0982/CULLS_p_TCGAb_432_NSP_GenomeWideSNP_6_E01_1537112.grch38.seg.v2.txt	7de6dad3a64ee2c4b0744cb637492034	77564	validated
06f2d37b-2ff9-4838-95ea-67e9541e9610	06f2d37b-2ff9-4838-95ea-67e9541e9610/XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_F04_1051288.grch38.seg.v2.txt	3dd14f830f4ee925e0993f5835db802e	95703	validated
